imagefile	stimfile	corrAns	MRdir	angle	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	mentalrot_trials.thisRepN	mentalrot_trials.thisTrialN	mentalrot_trials.thisN	mentalrot_trials.thisIndex	blank.started	mr_answ_2.started	mr_answ_2.keys	mr_answ_2.corr	mr_answ_2.rt	blank.stopped	mr_answ.started	mr_answ.keys	mr_answ.corr	mr_answ.rt	byebye_text.started	byebye_text.stopped	participant	session	date	expName	psychopyVersion	frameRate	0
mr_images/12_b.png	mr_images/12_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	9	9	67	430.0722539001145	NA	NA	NA	NA	430.6054104999639	430.6054104999639	left	1	5,13706300730701	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,809924133005552
mr_images/7_b.png	mr_images/7_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	122	122	181	363.56900369981304	NA	NA	NA	NA	364.09795500012115	364.09795500012115	right	0	3,89700573778828	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,35199529340025
mr_images/3_a.png	mr_images/3_a_z_315.png	left	ccw	45	NA	NA	NA	NA	0	74	74	75	604.8646860998124	NA	NA	NA	NA	605.4312371998094	605.4312371998094	right	0	4,64792540043708	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,865016973228194
mr_images/7_b.png	mr_images/7_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	114	114	185	848.947405199986	NA	NA	NA	NA	849.4806591998786	849.4806591998786	right	0	3,54854598714155	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,576321741915308
mr_images/5_b.png	mr_images/5_b_z_135.png	left	cw	135	NA	NA	NA	NA	0	150	150	141	677.3579506999813	NA	NA	NA	NA	NA	677.8878274997696	right	1	3,47006177037838	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,907517959247343
mr_images/1_b.png	mr_images/1_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	119	119	17	518.0266299000941	NA	NA	NA	NA	518.5932244998403	518.5932244998403	right	0	2,68423840342439	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,742569738416933
mr_images/1_a.png	mr_images/1_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	43	43	10	157.94329189974815	NA	NA	NA	NA	158.50990599999204	158.50990599999204	left	1	3,45254047345953	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,272862072917633
mr_images/7_b.png	mr_images/7_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	209	209	180	484.7188198999502	NA	NA	NA	NA	485.26569889998063	485.26569889998063	left	0	3,50083501418703	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,22243055945728
mr_images/6_a.png	mr_images/6_b_z_315.png	right	ccw	45	NA	NA	NA	NA	0	212	212	146	675.1382244997658	NA	NA	NA	NA	675.6714408998378	675.6714408998378	left	0	1,70536154156434	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,890802268288098
mr_images/4_a.png	mr_images/4_a_z_225.png	left	ccw	135	NA	NA	NA	NA	0	23	23	107	101.70101319998504	NA	NA	NA	NA	NA	102.21776100015268	left	1	2,21926231929683	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,848271156777628
mr_images/1_b.png	mr_images/1_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	140	140	14	488.7474214001559	NA	NA	NA	NA	489.29729969985783	489.29729969985783	left	0	4,1089019390929	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,55273836303968
mr_images/11_b.png	mr_images/11_b_z_225.png	left	ccw	135	NA	NA	NA	NA	0	198	198	47	167.02531719999388	NA	NA	NA	NA	NA	167.59187150001526	right	0	3,87225100185605	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,932376843993552
mr_images/11_b.png	mr_images/11_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	128	128	36	435.1049448000267	NA	NA	NA	NA	435.67149269999936	435.67149269999936	left	0	3,18355674037593	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,493253491469659
mr_images/12_b.png	mr_images/12_b_z_90.png	left	cw	90	NA	NA	NA	NA	0	40	40	65	343.9674717998132	NA	NA	NA	NA	344.5006761001423	344.5006761001423	left	1	4,40840010074317	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,111071436782368
mr_images/1_b.png	mr_images/1_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	80	80	18	310.3554698000662	NA	NA	NA	NA	310.89220630005	310.89220630005	left	0	2,05486797346384	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,0928733776090667
mr_images/6_a.png	mr_images/6_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	64	64	150	135.89648489980027	NA	NA	NA	NA	136.47963789990172	136.47963789990172	left	0	3,0224312384089	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,00191861006896943
mr_images/3_b.png	mr_images/3_b_z_135.png	left	cw	135	NA	NA	NA	NA	0	141	141	93	424.5562935001217	NA	NA	NA	NA	425.12312529981136	425.12312529981136	right	0	1,6501177198661	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,989235822926275
mr_images/6_a.png	mr_images/6_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	85	85	144	588.8002073001117	NA	NA	NA	NA	589.3334451001137	589.3334451001137	left	0	3,69372168366681	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,366189515334554
mr_images/11_b.png	mr_images/11_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	34	34	42	472.0663978997618	NA	NA	NA	NA	472.5995722999796	472.5995722999796	left	0	4,14390486475895	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,61345130216796
mr_images/11_b.png	mr_images/11_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	205	205	39	786.7727280999534	NA	NA	NA	NA	787.3059072000906	787.3059072000906	left	1	4,1974767127249	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,133000097353943
mr_images/9_b.png	mr_images/9_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	19	19	211	192.7094168998301	NA	NA	NA	NA	193.260987599846	193.260987599846	right	0	3,98008623285569	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,378805905464105
mr_images/6_b.png	mr_images/6_a_z_270.png	right	ccw	90	NA	NA	NA	NA	0	66	66	162	731.1470535001718	NA	NA	NA	NA	731.7136687999591	731.7136687999591	left	0	2,83777426477172	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,963508485932834
mr_images/11_a.png	mr_images/11_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	164	164	24	581.205498999916	NA	NA	NA	NA	581.7343871998601	581.7343871998601	left	1	4,05893384249066	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,834478811942972
mr_images/7_b.png	mr_images/7_b_z_315.png	left	ccw	45	NA	NA	NA	NA	0	58	58	183	212.41904739988968	NA	NA	NA	NA	212.98574719997123	212.98574719997123	right	0	3,27044449283858	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,838363033835776
mr_images/4_a.png	mr_images/4_a_z_45.png	left	cw	45	NA	NA	NA	NA	0	199	199	97	718.5821519000456	NA	NA	NA	NA	719.1153147998266	719.1153147998266	right	0	4,09154521263554	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,851202618679963
mr_images/4_a.png	mr_images/4_b_z_45.png	right	cw	45	NA	NA	NA	NA	0	162	162	96	498.4126976998523	NA	NA	NA	NA	498.9477018998005	498.9477018998005	right	1	3,42556827006047	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,0336398399667814
mr_images/7_b.png	mr_images/7_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	91	91	187	258.1669525001198	NA	NA	NA	NA	258.7294327998534	258.7294327998534	right	0	2,99155394724221	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,633781823213212
mr_images/4_b.png	mr_images/4_b_z_135.png	left	cw	135	NA	NA	NA	NA	0	45	45	117	457.01863110018894	NA	NA	NA	NA	457.58508310001343	457.58508310001343	right	1	3,78397684972151	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,286180056049489
mr_images/3_b.png	mr_images/3_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	83	83	91	249.69719070009887	NA	NA	NA	NA	250.26390059990808	250.26390059990808	right	0	3,9872781294689	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,42437605781015
mr_images/3_a.png	mr_images/3_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	172	172	78	649.4585568001494	NA	NA	NA	NA	649.9916465999559	649.9916465999559	left	0	2,88630657616886	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,345228045596741
mr_images/12_a.png	mr_images/12_b_z_90.png	right	cw	90	NA	NA	NA	NA	0	79	79	52	185.28954839985815	NA	NA	NA	NA	185.8418422001414	185.8418422001414	right	1	3,89413990286994	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,646180037991144
mr_images/1_a.png	mr_images/1_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	37	37	8	840.9317640000954	NA	NA	NA	NA	841.4665490998887	841.4665490998887	left	0	2,57093751602224	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,287025774712674
mr_images/5_b.png	mr_images/5_b_z_45.png	left	cw	45	NA	NA	NA	NA	0	57	57	133	613.94662769977	NA	NA	NA	NA	614.4798599998467	614.4798599998467	None	0	0,139439387858147	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,662074134568684
mr_images/11_a.png	mr_images/11_b_z_135.png	right	cw	135	NA	NA	NA	NA	0	145	145	32	479.48201610008255	NA	NA	NA	NA	480.03841640008613	480.03841640008613	left	1	2,30048178517609	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,194143247441389
mr_images/12_a.png	mr_images/12_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	31	31	54	358.2821884001605	NA	NA	NA	NA	358.8335012998432	358.8335012998432	left	0	2,55241608366487	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,530585863976739
mr_images/4_b.png	mr_images/4_a_z_90.png	right	cw	90	NA	NA	NA	NA	0	56	56	112	621.5122615001164	NA	NA	NA	NA	622.078897499945	622.078897499945	left	1	3,84858267332311	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,678046133252792
mr_images/11_b.png	mr_images/11_b_z_135.png	left	cw	135	NA	NA	NA	NA	0	126	126	45	667.1726150000468	NA	NA	NA	NA	667.7060062000528	667.7060062000528	right	0	4,55652640733752	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,208901617559604
mr_images/9_a.png	mr_images/9_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	55	55	202	521.1595235997811	NA	NA	NA	NA	521.7261089999229	521.7261089999229	left	0	4,58837045237306	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,16515766188968
mr_images/7_b.png	mr_images/7_a_z_315.png	right	ccw	45	NA	NA	NA	NA	0	153	153	182	764.7590668997727	NA	NA	NA	NA	765.2923412001692	765.2923412001692	left	1	3,19449800110305	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,750898241647519
mr_images/11_a.png	mr_images/11_b_z_225.png	right	ccw	135	NA	NA	NA	NA	0	200	200	34	273.210648200009	NA	NA	NA	NA	273.7438647998497	273.7438647998497	left	1	3,73063778723008	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,0352235055761412
mr_images/11_a.png	mr_images/11_a_z_45.png	left	cw	45	NA	NA	NA	NA	0	161	161	25	671.6720471000299	NA	NA	NA	NA	672.205200899858	672.205200899858	right	1	2,95136523383553	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,649238115525805
mr_images/11_b.png	mr_images/11_b_z_270.png	left	ccw	90	NA	NA	NA	NA	0	97	97	43	812.4191181999631	NA	NA	NA	NA	812.9524070001207	812.9524070001207	left	1	4,46776743789087	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,551574779325165
mr_images/12_b.png	mr_images/12_a_z_45.png	right	cw	45	NA	NA	NA	NA	0	96	96	60	372.0470559997484	NA	NA	NA	NA	372.61346009979025	372.61346009979025	left	0	4,59905510538375	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,984135261853226
mr_images/9_a.png	mr_images/9_b_z_270.png	right	ccw	90	NA	NA	NA	NA	0	190	190	198	550.7220862000249	NA	NA	NA	NA	551.255289199762	551.255289199762	left	0	3,50283718059654	NA	NA	aae	1	2026-06-01_20h05.20.165	MR	2023.1.0	59.99876408589627	0,0950346748577431
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	861.8289839001372	863.8287098999135	NA	NA	NA	NA	NA	NA	NA
